artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
tove lo,habits (stay high),209160,False,2014,74,75.17948717948718,65.06506506506507,5,-3.539,1,5.468750000000001,7.872340425531915,6.59e-05,9.718640093786636,35.765673175745114,110.003,pop,3.486
oliver heldens,gecko (overdrive) - radio edit,165440,False,2014,67,62.46153846153846,88.58858858858859,0,-5.469,1,11.145833333333332,0.5834266517357223,1.15e-05,39.390386869871044,78.10894141829394,124.959,pop,2.7573333333333334
maroon 5,maps,189840,False,2014,0,75.58974358974359,72.37237237237237,1,-5.51,0,5.121527777777778,2.0044792833146694,0.0,7.91324736225088,91.77800616649537,120.003,pop,3.164
david guetta,bad (feat. vassy) - radio edit,170625,False,2014,45,62.97435897435898,97.29729729729729,5,-3.927,0,15.277777777777779,0.13997760358342665,0.0186,38.4525205158265,42.240493319630005,127.966,hip hop,2.84375
tinashe,2 on (feat. schoolboy q),227000,True,2014,71,76.1025641025641,59.55955955955956,9,-7.51,1,18.57638888888889,16.797312430011196,0.0,13.012895662368113,44.29599177800617,101.013,hip hop,3.783333333333333
route 94,my love (feat. jess glynne),259934,False,2014,72,83.48717948717949,62.262262262262254,8,-7.573,1,8.541666666666666,0.014781634938409855,0.72,7.713950762016412,74.61459403905447,119.976,pop,4.332233333333333
taylor swift,bad blood,211933,False,2014,54,66.25641025641026,79.4794794794795,7,-6.104,1,32.986111111111114,9.910414333706607,6.16e-06,23.563892145369287,29.496402877697843,170.216,pop,3.532216666666667
trey songz,na na,231906,False,2015,62,68.71794871794872,47.647647647647645,9,-6.253,0,7.048611111111111,36.73012318029115,0.0,12.192262602579133,24.152106885919835,96.975,hip hop,3.8651
calvin harris,under control (feat. hurts),184280,False,2014,72,55.7948717948718,91.5915915915916,8,-3.405,1,14.600694444444445,14.44568868980963,0.000914,13.481828839390388,52.41521068859198,126.094,hip hop,3.071333333333333
o.t. genasis,coco,239573,True,2014,61,90.87179487179488,62.86286286286287,8,-5.949,1,22.743055555555557,0.24076147816349383,1.15e-05,36.34232121922626,18.29393627954779,119.906,hip hop,3.992883333333333
jason derulo,wiggle (feat. snoop dogg),193295,False,2013,66,71.48717948717949,62.16216216216216,9,-6.886,0,43.40277777777778,8.980963045912652,0.0,18.99179366940211,74.10071942446042,81.946,hip hop,3.221583333333333
lilly wood and the prick,prayer in c - robin schulz radio edit,189399,False,2014,66,77.94871794871796,88.68868868868869,9,-5.356,0,4.479166666666667,2.452407614781635,7.43e-06,73.03634232121922,80.1644398766701,123.002,pop,3.15665
jeremih,don't tell 'em,266840,True,2015,74,87.7948717948718,52.752752752752755,2,-5.225,1,17.30902777777778,43.8969764837626,0.0,12.895662368112545,39.67112024665982,98.052,hip hop,4.447333333333333
nicki minaj,anaconda,260240,True,2014,66,98.87179487179488,60.56056056056056,9,-6.223,1,31.07638888888889,7.48040313549832,7.78e-06,25.087924970691677,66.39260020554984,129.994,hip hop,4.3373333333333335
calvin harris,blame (feat. john newman),212960,False,2014,75,42.46153846153846,85.78578578578579,0,-4.078,0,14.027777777777779,3.2138857782754755,0.00574,40.21101992966003,35.765673175745114,128.024,hip hop,3.549333333333333
dj snake,turn down for what,213733,False,2013,70,83.89743589743588,79.97997997997999,1,-4.1,0,27.083333333333336,0.1198208286674132,0.128,6.682297772567409,8.376156217882837,100.014,hip hop,3.5622166666666666
pitbull,timber (feat. ke$ha),204160,False,2012,80,59.589743589743584,96.39639639639638,11,-4.087,1,17.031250000000004,3.303471444568869,0.0,16.295427901524036,80.98663926002057,129.992,hip hop,3.4026666666666667
onerepublic,counting stars,257386,False,2014,62,68.0,70.57057057057057,1,-4.972,0,6.684027777777778,7.323628219484882,0.0,13.716295427901526,49.023638232271324,122.014,pop,4.289766666666667
bobby shmurda,hot n*gga,194561,True,2014,73,81.43589743589745,51.051051051051054,9,-7.314,1,72.91666666666667,5.6550951847704365,1.81e-06,6.588511137162954,18.499486125385406,167.879,hip hop,3.2426833333333334
calvin harris,summer,224506,False,2014,21,61.846153846153854,86.18618618618619,4,-3.565,0,5.642361111111112,2.4076147816349383,0.043,11.723329425556859,73.99794450154162,127.962,hip hop,3.7417666666666665
schoolboy q,man of the year,216013,True,2014,0,76.2051282051282,86.18618618618619,3,-5.234,1,7.430555555555555,0.58006718924972,0.0,21.219226260257912,40.184994861253855,111.959,hip hop,3.600216666666667
nico & vinz,am i wrong,245866,False,2014,76,74.76923076923076,67.56756756756758,8,-6.003,1,5.416666666666667,19.59686450167973,1.58e-06,64.47831184056272,80.06166495375129,119.968,hip hop,4.097766666666667
becky g,shower,206166,False,2014,78,71.6923076923077,52.952952952952955,2,-7.548,1,8.45486111111111,3.5498320268756998,3.59e-05,33.41148886283704,12.435765673175746,119.987,pop,3.4361
sigma,nobody to love - radio edit,189720,False,2014,62,45.230769230769226,92.1921921921922,8,-3.32,1,7.5694444444444455,0.05890257558790593,6.34e-06,20.75029308323564,18.705035971223023,175.001,pop,3.162
the chainsmokers,#selfie - original mix,183750,False,2014,0,80.92307692307693,91.5915915915916,0,-3.263,1,43.05555555555556,1.5117581187010076,8.77e-06,9.589683470105511,67.83144912641316,127.955,pop,3.0625
lorde,team,193058,False,2013,76,70.76923076923076,57.85785785785785,6,-7.436,1,16.12847222222222,18.701007838745802,0.0,35.756154747948415,42.75436793422405,99.961,pop,3.217633333333333
rixton,me and my broken heart,193733,False,2014,77,55.8974358974359,78.37837837837837,5,-4.261,0,5.989583333333334,0.5475923852183651,0.0,15.474794841735054,56.62898252826311,174.084,pop,3.228883333333333
klingande,jubel - radio edit,201626,False,2013,50,70.35897435897436,52.452452452452455,0,-7.251,1,5.954861111111111,72.67637178051511,0.0569,16.412661195779606,9.773895169578624,124.938,pop,3.3604333333333334
mr. probz,waves - robin schulz radio edit,208133,False,2014,2,85.02564102564102,51.051051051051054,5,-9.334,0,6.406250000000001,0.9193729003359463,0.0014,9.718640093786636,46.24871531346352,119.993,hip hop,3.4688833333333333
paloma faith,only love can hurt like this,232893,False,2014,80,58.05128205128205,88.58858858858859,8,-4.528,1,14.20138888888889,10.727883538633819,9.97e-05,39.155920281359904,31.243576567317575,90.99,pop,3.88155
kiesza,hideaway,251986,False,2014,64,85.94871794871794,72.07207207207207,7,-4.135,0,8.385416666666668,9.652855543113102,0.00696,9.050410316529895,20.863309352517987,122.993,pop,4.199766666666667
ariana grande,break free,214840,False,2014,0,70.46153846153847,70.27027027027026,7,-5.324,0,7.899305555555555,0.7166853303471445,4.35e-05,23.91559202813599,29.18807810894142,129.956,pop,3.5806666666666667
kid ink,show me (feat. chris brown),217800,True,2014,68,72.92307692307692,50.85085085085085,7,-7.299,1,8.715277777777779,3.9753639417693165,0.0,16.52989449003517,68.13977389516958,98.098,hip hop,3.63
tove lo,talking body,238426,True,2014,66,75.48717948717949,76.17617617617618,4,-5.449,0,5.868055555555555,10.817469204927212,0.0,9.648300117233294,11.71634121274409,119.999,pop,3.9737666666666662
chris brown,loyal (feat. lil wayne & tyga),264946,True,2014,72,86.25641025641025,52.25225225225225,10,-5.963,0,8.506944444444445,1.8812989921612542,1.37e-06,22.039859320046894,63.309352517985616,99.059,hip hop,4.415766666666666
onerepublic,love runs out,224226,False,2014,59,73.74358974358974,93.5935935935936,7,-3.752,1,10.225694444444446,18.701007838745802,0.0,11.406799531066824,75.84789311408016,120.022,pop,3.7371
olly murs,up (feat. demi lovato),224293,False,2014,0,70.76923076923076,84.58458458458458,9,-4.676,1,5.885416666666667,2.1612541993281074,0.0,11.840562719812429,65.57040082219939,114.948,pop,3.7382166666666663
peking duk,high (feat. nicole millar),228000,False,2014,48,53.846153846153854,80.38038038038039,0,-4.052,0,8.541666666666666,0.1444568868980963,0.000868,33.99765533411488,39.3627954779034,100.094,Dance/Electronic,3.8
ed sheeran,don't,219840,False,2014,72,82.66666666666667,60.86086086086085,1,-7.008,1,11.440972222222223,1.265397536394177,0.0,74.44314185228606,87.25590955806783,95.049,pop,3.664
ariana grande,love me harder,236133,False,2014,74,48.41025641025641,71.47147147147147,1,-4.389,0,5.798611111111112,1.049272116461366,0.0,8.95662368112544,24.665981500513876,98.992,pop,3.93555
enrique iglesias,bailando - spanish version,243386,False,2014,66,73.64102564102564,79.27927927927928,7,-3.519,1,18.229166666666668,5.22956326987682,3.65e-06,4.677608440797186,98.6639260020555,90.949,pop,4.056433333333334
avicii,hey brother,255093,False,2013,2,55.8974358974359,78.07807807807808,7,-4.867,0,7.5694444444444455,3.4602463605823064,4.64e-05,9.706916764361079,47.07091469681398,125.014,pop,4.25155
jessie j,bang bang,199386,False,2014,77,72.41025641025641,78.67867867867868,0,-3.417,0,15.79861111111111,29.115341545352745,0.0,44.54865181711607,77.18396711202466,150.028,hip hop,3.3231
duke dumont,i got u,285596,False,2014,67,65.23076923076924,76.17617617617618,9,-7.752,0,6.07638888888889,0.42217245240761475,0.00784,9.976553341148886,47.584789311408024,120.837,pop,4.759933333333334
gorgon city,ready for your love,198880,False,2014,61,69.43589743589745,75.37537537537537,5,-7.038,1,26.73611111111111,5.9462486002239645,0.0128,39.03868698710434,48.40698869475848,121.939,pop,3.3146666666666667
taylor swift,style,231000,False,2014,61,60.30769230769231,79.17917917917919,7,-5.595,1,6.979166666666667,0.2743561030235162,0.00258,13.833528722157093,50.051387461459406,94.933,pop,3.85
mkto,classic,175426,False,2012,82,73.84615384615385,79.17917917917919,1,-4.689,1,21.52777777777778,4.300111982082867,0.0,18.405627198124268,77.6978417266187,102.071,hip hop,2.923766666666667
ariana grande,problem,193920,False,2014,73,67.6923076923077,80.58058058058059,1,-5.352,0,26.5625,2.1500559910414334,8.83e-06,18.640093786635408,64.23432682425488,103.008,pop,3.232
charli xcx,boom clap,169866,False,2014,49,67.58974358974359,91.1911911911912,4,-2.28,1,13.645833333333336,17.24524076147816,0.000304,22.3915592028136,59.1983556012333,91.999,pop,2.8311
one direction,steal my girl,228133,False,2014,79,54.974358974358985,76.87687687687688,10,-5.948,0,6.024305555555556,0.4848824188129899,0.0,13.364595545134819,56.01233299075026,77.217,pop,3.802216666666667
tiësto,red lights,263890,False,2013,0,66.97435897435898,82.98298298298297,10,-4.783,1,6.545138888888889,0.08275475923852184,1.5e-06,26.377491207502935,56.01233299075026,124.989,pop,4.398166666666667
selena gomez,the heart wants what it wants,227360,False,2014,58,63.17948717948718,78.97897897897899,7,-4.874,0,6.545138888888889,5.935050391937289,0.0,16.64712778429074,63.82322713257965,83.066,pop,3.789333333333333
rita ora,i will never let you down,203466,False,2014,65,77.23076923076924,80.18018018018019,4,-3.215,1,5.138888888888889,45.12877939529675,0.0,15.00586166471278,81.60328879753341,128.011,hip hop,3.3911
5 seconds of summer,she looks so perfect,202496,False,2014,74,50.66666666666667,95.1951951951952,9,-4.237,1,22.916666666666668,0.06371780515117581,0.0,38.33528722157093,45.32374100719424,160.025,pop,3.3749333333333333
the script,superheroes,245466,False,2014,74,50.256410256410255,88.58858858858859,3,-4.121,1,6.875000000000001,0.24412094064949608,0.0,8.686987104337632,65.775950668037,166.996,pop,4.0911
taylor swift,shake it off,219200,False,2014,79,66.35897435897436,80.08008008008008,7,-5.384,1,28.645833333333336,7.245240761478162,0.0,39.155920281359904,96.81397738951696,160.078,pop,3.653333333333333
one direction,night changes,226600,False,2014,83,68.92307692307693,52.052052052052055,8,-7.747,1,6.128472222222222,96.1926091825308,0.0,13.481828839390388,38.026721479958894,120.001,pop,3.776666666666667
ed sheeran,sing,235382,False,2014,69,83.89743589743588,67.06706706706707,8,-4.451,0,8.194444444444445,34.04255319148936,1.22e-06,7.045720984759672,96.50565262076053,119.988,pop,3.923033333333333
alesso,heroes (we could be),209866,False,2014,52,53.43589743589744,75.47547547547548,5,-4.144,1,11.006944444444446,4.176931690929451,0.0,28.01875732708089,36.17677286742035,125.876,pop,3.4977666666666667
tiësto,wasted,188371,False,2014,0,66.15384615384615,83.28328328328328,2,-5.595,1,5.104166666666667,0.1187010078387458,0.00264,23.329425556858148,38.54059609455293,112.028,pop,3.1395166666666667
g.r.l.,ugly heart,198306,False,2014,64,66.66666666666667,78.67867867867868,9,-5.488,1,8.038194444444445,2.127659574468085,0.0,37.86635404454866,45.83761562178829,124.96,pop,3.3051
coldplay,a sky full of stars,267866,False,2014,80,55.8974358974359,67.56756756756758,6,-6.474,1,4.843750000000001,0.6909294512877939,0.00197,24.501758499413835,16.649537512846866,124.97,rock,4.464433333333333
clean bandit,rather be (feat. jess glynne),227833,False,2014,72,81.94871794871796,58.65865865865866,11,-6.735,1,6.545138888888889,18.141097424412095,2.03e-06,22.62602579132474,56.42343268242549,120.97,pop,3.7972166666666665
zedd,stay the night - featuring hayley williams of paramore,217346,False,2014,63,61.128205128205124,73.87387387387388,8,-3.109,1,7.135416666666666,12.206047032474803,0.0,11.101992966002346,47.37923946557041,127.961,hip hop,3.622433333333333
sia,elastic heart,257200,False,2014,70,43.17948717948718,79.17917917917919,9,-4.998,1,8.61111111111111,1.3101903695408734,1.48e-05,17.11606096131301,51.284686536485104,130.075,pop,4.286666666666667
one direction,story of my life,245493,False,2013,81,61.53846153846154,66.36636636636636,3,-5.802,1,8.281250000000002,25.195968645016798,0.0,13.95076201641266,29.393627954779035,121.07,pop,4.09155
omarion,post to be (feat. chris brown & jhene aiko),226580,True,2014,55,75.17948717948718,67.66766766766767,10,-5.655,0,7.500000000000001,7.8051511758118695,0.0,24.384525205158265,72.04522096608427,97.448,hip hop,3.7763333333333335
echosmith,cool kids,237626,False,2013,71,73.74358974358974,67.16716716716718,8,-6.279,1,5.833333333333333,4.165733482642777,8.21e-06,14.06799531066823,80.78108941418294,130.027,pop,3.9604333333333335
vance joy,riptide,204280,False,2014,80,49.64102564102564,73.17317317317317,1,-6.694,1,6.5798611111111125,48.264277715565505,0.0,17.702227432590856,52.41521068859198,101.654,rock,3.4046666666666665
beyoncé,drunk in love (feat. jay-z),323480,True,2014,70,60.410256410256416,62.16216216216216,5,-6.902,0,8.125,1.0851063829787235,0.00104,21.219226260257912,41.21274409044193,140.03,pop,5.391333333333334
maroon 5,sugar,235493,True,2014,0,76.3076923076923,78.37837837837837,1,-7.077,1,5.8506944444444455,6.192609182530795,0.0,10.082063305978897,90.95580678314492,120.042,pop,3.924883333333333
ella henderson,ghost,213213,False,2014,63,69.74358974358975,84.08408408408408,9,-3.823,1,7.187500000000001,5.117581187010078,8.66e-06,16.764361078546305,48.09866392600206,104.975,pop,3.55355
chris brown,new flame (feat. usher & rick ross),244226,True,2014,67,72.0,62.96296296296296,1,-4.292,1,7.118055555555556,5.666293393057111,0.0,11.289566236811254,45.83761562178829,141.967,hip hop,4.070433333333333
sheppard,geronimo,218227,False,2014,0,72.51282051282051,77.17717717717719,7,-6.275,1,13.593749999999998,48.600223964165735,0.0013,13.481828839390388,44.91264131551901,142.016,pop,3.6371166666666666
olly murs,wrapped up (feat. travie mccoy),185640,False,2014,0,80.71794871794872,84.88488488488488,1,-4.696,1,9.53125,10.246360582306831,0.0,17.584994138335286,97.327852004111,121.989,pop,3.094
sam smith,money on my mind,192670,False,2014,62,70.56410256410255,84.18418418418419,2,-5.217,1,31.07638888888889,22.844344904815227,0.000295,26.846424384525207,76.3617677286742,133.912,pop,3.2111666666666667
jason derulo,trumpets,217306,False,2013,53,64.3076923076923,70.37037037037037,0,-4.884,1,40.97222222222222,63.04591265397536,0.0,11.277842907385697,65.775950668037,81.897,hip hop,3.621766666666667
nicki minaj,bed of lies,269946,True,2014,53,73.43589743589743,67.06706706706707,11,-5.779,1,33.68055555555556,28.10750279955207,0.0,12.778429073856975,12.744090441932169,86.01,hip hop,4.4991
nick jonas,jealous - remix,222213,True,2014,0,70.25641025641026,70.97097097097097,11,-3.578,0,12.986111111111112,1.4781634938409853,0.0,52.989449003516995,51.798561151079134,93.047,pop,3.70355
mark ronson,uptown funk (feat. bruno mars),269666,True,2015,82,87.7948717948718,60.96096096096096,0,-7.223,1,14.305555555555557,0.8969764837625979,8.15e-05,4.0328253223915596,95.37512846865366,114.988,pop,4.494433333333333
ed sheeran,thinking out loud,281560,False,2014,81,80.10256410256412,44.54454454454454,2,-6.061,1,5.121527777777778,53.07950727883538,0.0,21.570926143024618,60.739979445015415,78.998,pop,4.692666666666667
wiz khalifa,see you again (feat. charlie puth),229525,False,2015,81,70.66666666666667,48.148148148148145,10,-7.503,1,14.149305555555557,41.32138857782755,1.03e-06,7.608440797186401,29.08530318602261,80.025,hip hop,3.8254166666666665
justin bieber,what do you mean?,205680,False,2015,77,86.66666666666667,56.75675675675676,5,-8.118,0,16.597222222222225,66.06942889137738,0.00142,9.507620164126612,81.5005138746146,125.02,pop,3.428
major lazer,lean on (feat. mø & dj snake),176561,False,2015,73,74.15384615384615,80.98098098098099,7,-3.081,0,10.850694444444445,0.38745800671892494,0.00123,66.23681125439624,28.160328879753344,98.007,hip hop,2.942683333333333
the weeknd,"earned it (fifty shades of grey) - from the ""fifty shades of grey"" soundtrack",252226,False,2014,76,67.58974358974359,38.13813813813814,2,-5.922,0,5.277777777777779,43.11310190369541,0.0,11.395076201641267,43.782117163412124,119.844,pop,4.203766666666667
calvin harris,outside (feat. ellie goulding),227266,False,2014,78,66.25641025641026,82.38238238238237,2,-4.123,0,6.840277777777779,23.852183650615903,0.0,37.74912075029309,42.959917780061666,128.035,hip hop,3.7877666666666663
david guetta,"hey mama (feat. nicki minaj, bebe rexha & afrojack)",192560,False,2014,75,61.128205128205124,73.07307307307308,9,-4.091,1,26.21527777777778,26.875699888017916,0.0,38.10082063305979,53.95683453237411,85.979,hip hop,3.2093333333333334
demi lovato,cool for the summer,214746,True,2015,0,60.1025641025641,61.361361361361354,5,-5.593,0,6.70138888888889,0.4938409854423292,0.000183,10.0,32.785200411099694,114.101,pop,3.5791
taylor swift,blank space,231826,False,2014,82,77.94871794871796,70.37037037037037,5,-5.412,1,9.375,11.534154535274354,0.0,10.703399765533412,58.58170606372045,95.997,pop,3.863766666666667
the weeknd,the hills,242253,True,2015,84,60.0,56.45645645645645,0,-7.063,0,8.940972222222223,7.513997760358343,0.0,15.82649472450176,14.080164439876672,113.003,pop,4.03755
the neighbourhood,daddy issues,260173,False,2015,85,60.30769230769231,52.152152152152155,10,-9.461,1,5.711805555555556,7.592385218365061,0.149,14.419695193434936,34.635149023638235,85.012,rock,4.336216666666667
deorro,five more hours,211975,False,2015,66,71.6923076923077,88.38838838838838,5,-3.226,0,38.020833333333336,3.2250839865621503,0.0,95.77960140679953,51.284686536485104,127.961,pop,3.5329166666666665
avicii,the nights,176658,False,2014,85,54.05128205128206,83.58358358358358,6,-5.298,1,7.517361111111111,1.8589025755879058,0.0,29.191090269636575,67.2147995889003,125.983,pop,2.9443
adam lambert,ghost town,208330,True,2015,46,72.1025641025641,73.67367367367366,4,-5.709,0,7.986111111111112,20.828667413213886,1.92e-05,20.39859320046893,28.160328879753344,119.955,pop,3.472166666666667
rae sremmurd,no type,200080,True,2015,71,91.38461538461539,48.648648648648646,6,-7.803,1,27.604166666666668,1.769316909294513,3.78e-06,10.844079718640094,24.563206577595068,125.01,hip hop,3.3346666666666667
taylor swift,bad blood,200106,False,2015,70,67.07692307692308,65.56556556556556,11,-7.388,0,18.40277777777778,3.292273236282195,0.0,16.295427901524036,22.713257965056528,170.16,pop,3.3351
flo rida,gdfr (feat. sage the gemini & lookas),190185,False,2015,49,67.38461538461539,82.78278278278279,5,-4.036,1,12.743055555555557,0.07883538633818589,0.00534,7.620164126611958,70.91469681397739,145.889,hip hop,3.16975
robin schulz,sugar (feat. francesco yates),219043,False,2015,76,65.23076923076924,81.58158158158157,5,-5.098,0,10.086805555555555,2.0716685330347144,0.0,19.10902696365768,65.36485097636177,123.063,pop,3.650716666666667
calvin harris,how deep is your love,212640,False,2015,76,75.6923076923077,86.88688688688688,11,-4.373,0,12.690972222222221,4.389697648376259,0.00169,45.48651817116061,34.53237410071942,122.003,hip hop,3.544
philip george,wish you were mine - radio edit,177560,False,2014,65,67.07692307692308,83.28328328328328,7,-4.164,0,5.086805555555556,1.4109742441209405,0.0901,11.957796014067995,41.82939362795477,123.002,pop,2.9593333333333334
fall out boy,centuries,228360,False,2015,80,40.307692307692314,85.88588588588588,4,-2.868,0,12.656250000000002,0.4020156774916013,0.0,11.957796014067995,57.553956834532386,176.042,rock,3.806
lost frequencies,are you with me - radio edit,138842,False,2014,33,79.58974358974359,57.45745745745745,5,-9.882,0,5.503472222222223,52.183650615901456,7.83e-05,15.357561547479484,42.34326824254882,121.03,pop,2.314033333333333
twenty one pilots,stressed out,202333,False,2015,83,75.28205128205128,63.76376376376377,4,-5.677,0,24.479166666666664,5.173572228443449,2.29e-05,7.057444314185228,66.59815005138746,169.977,rock,3.372216666666666
fifth harmony,worth it (feat. kid ink),224573,False,2015,73,90.66666666666667,76.57657657657658,8,-3.865,1,15.312500000000002,7.054871220604703,7.04e-06,13.833528722157093,61.04830421377184,99.987,pop,3.742883333333333
kaleo,way down we go,219560,False,2015,63,60.51282051282051,57.85785785785785,10,-5.798,0,9.166666666666668,68.53303471444569,0.000162,9.81242672919109,27.132579650565265,81.663,rock,3.6593333333333335
sam smith,like i can,167065,False,2014,79,67.2820512820513,62.76276276276276,7,-6.627,0,6.5798611111111125,38.40985442329228,2.17e-05,14.536928487690503,49.43473792394656,99.933,pop,2.7844166666666665
major lazer,light it up (feat. nyla & fuse odg) - remix,166138,False,2015,49,76.51282051282051,87.78778778778779,9,-3.782,0,11.562500000000002,4.199328107502799,0.000833,27.315357561547483,77.18396711202466,107.985,hip hop,2.7689666666666666
martin solveig,intoxicated - new radio mix,159693,False,2015,48,82.05128205128206,67.76776776776778,0,-4.023,1,6.822916666666668,0.6304591265397536,0.00409,9.824150058616647,56.217882836587876,125.004,pop,2.66155
avicii,waiting for love,230613,False,2015,79,59.38461538461538,73.67367367367366,6,-3.863,0,9.149305555555557,34.71444568868981,0.0,23.212192262602578,63.00102774922919,127.999,pop,3.84355
felix jaehn,ain't nobody (loves me better) (feat. jasmine thompson),186146,False,2018,72,79.7948717948718,56.65665665665666,2,-6.959,0,5.399305555555555,75.25195968645018,0.000197,8.182883939038687,49.22918807810894,117.971,hip hop,3.1024333333333334
taylor swift,wildest dreams,220440,False,2014,78,56.71794871794873,66.46646646646647,8,-7.417,1,12.864583333333336,7.93952967525196,0.0056,12.42672919109027,47.995889003083256,140.06,pop,3.674
the weeknd,in the night,235653,True,2015,0,49.230769230769226,68.26826826826827,7,-4.94,1,22.569444444444446,7.793952967525196,0.0,5.427901524032825,52.00411099691675,167.939,pop,3.92755
pitbull,time of our lives,229360,True,2014,80,73.94871794871794,80.28028028028028,1,-5.797,1,10.121527777777779,10.313549832026876,0.0,81.3599062133646,74.40904419321686,124.022,hip hop,3.822666666666666
galantis,runaway (u & i),227073,False,2015,74,51.8974358974359,80.58058058058059,1,-4.119,1,8.14236111111111,0.7961926091825308,0.00193,10.035169988276671,39.3627954779034,126.008,pop,3.78455
rihanna,bitch better have my money,219305,True,2015,73,80.10256410256412,72.87287287287288,1,-4.981,1,10.78125,5.699888017917133,1.94e-06,30.128956623681123,40.59609455292909,102.99,hip hop,3.655083333333333
zara larsson,lush life,202213,False,2015,0,67.48717948717949,74.17417417417418,7,-2.86,0,9.305555555555557,15.789473684210526,0.0,22.157092614302464,81.08941418293936,98.024,pop,3.370216666666667
one direction,drag me down,192120,False,2015,79,74.87179487179488,70.37037037037037,0,-5.672,0,6.406250000000001,12.206047032474803,0.0,7.702227432590855,61.15107913669065,138.113,pop,3.202
travis scott,antidote,262693,True,2015,73,73.12820512820512,52.652652652652655,1,-5.046,1,5.555555555555556,0.858902575587906,0.000148,14.536928487690503,13.463514902363825,131.05,hip hop,4.378216666666667
years & years,king,215360,False,2015,0,57.333333333333336,84.88488488488488,4,-4.125,0,6.7361111111111125,7.446808510638298,0.0,44.7831184056272,47.893114080164445,119.977,pop,3.5893333333333333
demi lovato,confident,205745,True,2015,64,60.92307692307693,74.97497497497497,3,-6.251,1,11.753472222222221,0.21052631578947367,0.000139,10.187573270808912,35.35457348406988,130.064,pop,3.4290833333333333
lemaitre,closer,270589,False,2017,59,59.794871794871796,78.57857857857859,2,-3.991,0,5.8506944444444455,0.1343784994400896,0.0127,14.536928487690503,36.485097636176775,91.977,pop,4.509816666666667
selena gomez,same old love,229080,False,2015,69,68.92307692307693,59.35935935935935,11,-4.01,0,5.277777777777779,2.497200447928331,0.0,25.087924970691677,45.01541623843782,98.02,pop,3.818
pia mia,do it again,207746,True,2015,72,73.02564102564102,56.45645645645645,8,-6.527,1,8.159722222222223,2.978723404255319,0.0,10.246189917936695,42.240493319630005,95.95,pop,3.4624333333333333
flo rida,my house,192190,False,2015,76,70.56410256410255,70.27027027027026,7,-4.792,0,8.663194444444446,2.4076147816349383,0.0,15.00586166471278,76.05344295991779,94.006,hip hop,3.2031666666666667
silentó,watch me (whip / nae nae),185131,False,2015,0,84.0,76.87687687687688,8,-8.522,1,23.263888888888893,26.203807390817467,0.0,39.155920281359904,99.07502569373074,139.982,hip hop,3.0855166666666665
chris brown,ayo,225226,True,2015,71,84.41025641025641,56.35635635635635,6,-5.095,1,7.690972222222222,4.468085106382978,0.0,9.976553341148886,70.09249743062693,98.031,hip hop,3.7537666666666665
the strumbellas,spirits,203653,False,2016,71,57.02564102564103,65.86586586586587,0,-6.075,1,4.600694444444445,18.365061590145576,0.0,13.247362250879249,80.88386433710176,80.529,rock,3.394216666666667
fetty wap,trap queen,222093,True,2015,68,76.51282051282051,87.38738738738738,7,-3.803,1,22.222222222222225,2.7323628219484886,0.0,41.50058616647128,83.96711202466598,148.075,hip hop,3.70155
beyoncé,7/11,213506,False,2014,69,76.61538461538461,70.57057057057057,9,-5.137,0,21.875000000000004,1.433370660694289,0.0,14.77139507620164,57.553956834532386,136.024,pop,3.5584333333333333
zara larsson,never forget you,213427,False,2017,73,59.794871794871796,73.27327327327328,11,-5.728,0,7.934027777777778,0.3493840985442329,9.86e-06,31.53575615474795,28.36587872559096,145.992,pop,3.5571166666666665
jeremih,oui,238320,False,2015,77,42.87179487179487,72.47247247247248,5,-3.724,1,16.736111111111114,23.852183650615903,0.0,13.130128956623683,62.076053442959925,78.521,hip hop,3.972
drake,hotline bling,267066,False,2016,77,91.38461538461539,62.86286286286287,2,-7.863,1,9.565972222222223,0.2889137737961926,0.00019,5.908558030480656,56.73175745118192,134.966,hip hop,4.4511
selena gomez,kill em with kindness,217906,False,2015,64,77.64102564102564,88.48848848848849,10,-5.488,0,7.013888888888889,0.8902575587905935,5.87e-05,11.406799531066824,40.904419321685516,120.012,pop,3.6317666666666666
birdy,let it all go,280757,False,2015,68,39.282051282051285,43.04304304304304,10,-8.644,1,5.243055555555556,91.48936170212765,1.04e-06,10.187573270808912,17.882836587872557,107.005,pop,4.679283333333333
the weeknd,can't feel my face,213520,False,2015,79,72.3076923076923,76.97697697697697,9,-5.526,0,7.378472222222224,12.653975363941768,0.0,12.3094958968347,59.91778006166495,107.949,pop,3.558666666666667
saygrace,you don't own me (feat. g-eazy),199314,False,2015,55,34.46153846153847,66.46646646646647,7,-5.68,1,17.708333333333336,18.58902575587906,1.31e-06,6.740914419695194,30.215827338129497,186.394,pop,3.3219
x ambassadors,renegades,195200,False,2015,75,53.94871794871795,86.28628628628628,2,-6.003,1,15.711805555555555,1.6125419932810752,0.0597,26.846424384525207,54.26515930113053,90.052,hip hop,3.2533333333333334
r. city,locked away (feat. adam levine),227480,False,2015,77,52.205128205128204,67.16716716716718,1,-5.709,1,11.770833333333334,34.04255319148936,0.0,5.2989449003516995,56.526207605344304,118.413,pop,3.791333333333333
